update,mean_reward,success_rate,mean_episode_length,river_fall_rate,policy_loss,value_loss,entropy,maze_size
1265,52.596946716308594,0.0,115.83,0.0,-0.0011566386092454195,53.75702953338623,0.742161437869072,30
1266,45.2719612121582,0.0,104.83,0.0,0.0017824815586209297,306.6076259613037,0.700456015765667,30
1267,45.2719612121582,0.0,104.83,0.0,-0.007623445242643356,63.00221538543701,0.6960531175136566,30
1268,36.97196960449219,0.0,93.83,0.0,9.833939839154482e-05,297.30775451660156,0.7142276391386986,30
1269,36.97196960449219,0.0,93.83,0.0,-0.0001339782029390335,81.52845048904419,0.7173647731542587,30
1270,32.22697830200195,0.0,82.83,0.0,-0.0005825012922286987,276.0347137451172,0.7146714851260185,30
1271,32.22697830200195,0.0,82.83,0.0,-0.0018802615813910961,65.4679970741272,0.712181568145752,30
1272,25.346982955932617,0.0,71.83,0.0,-0.0009189378470182419,195.07038593292236,0.7076412886381149,30
1273,26.856971740722656,0.0,79.88,0.0,0.0005099778063595295,252.54454517364502,0.7070949599146843,30
1274,27.214975357055664,0.0,78.75,0.0,-0.0016748186317272484,114.23590135574341,0.709266908466816,30
1275,29.469968795776367,0.0,86.8,0.0,0.001193191041238606,260.08992767333984,0.7188382893800735,30
1276,29.332969665527344,0.0,85.67,0.0,5.635526031255722e-05,99.00154066085815,0.7349542528390884,30
1277,30.92996597290039,0.0,95.15,0.0,-0.0004691705107688904,202.79557991027832,0.7447100505232811,30
1278,30.92996597290039,0.0,95.15,0.0,-0.0025911331176757812,67.91646432876587,0.7498435080051422,30
1279,36.55695343017578,0.0,104.63,0.0,-0.0015347759472206235,282.76671981811523,0.752797931432724,30
1280,36.55695343017578,0.0,104.63,0.0,-0.00041092652827501297,60.5026216506958,0.7489278540015221,30
1281,41.208946228027344,0.0,114.11,0.0,-0.00036682048812508583,296.3931007385254,0.7611476108431816,30
1282,41.208946228027344,0.0,114.11,0.0,-0.0005353637970983982,69.68632364273071,0.7632753849029541,30
1283,47.01594161987305,0.0,123.59,0.0,-0.0010531202424317598,282.4207649230957,0.7582297995686531,30
1284,47.01594161987305,0.0,123.59,0.0,-0.0005217294674366713,79.31367540359497,0.7606142312288284,30
1285,54.92792510986328,0.0,133.07,0.0,-0.00045851670438423753,293.60413360595703,0.7662036418914795,30
1286,54.92792510986328,0.0,133.07,0.0,-0.0001610890030860901,115.4613389968872,0.7767415046691895,30
1287,60.14491271972656,0.0,142.55,0.0,0.0001969479490071535,277.1354351043701,0.7773293107748032,30
1288,60.14491271972656,0.0,142.55,0.0,-0.0009600203484296799,77.12000751495361,0.7819588407874107,30
1289,66.80191040039062,0.0,152.03,0.0,4.527857527136803e-06,256.29377937316895,0.7888792902231216,30
1290,66.80191040039062,0.0,152.03,0.0,-0.0010913517326116562,59.49191331863403,0.7921358272433281,30
1291,70.05389404296875,0.0,161.51,0.0,-0.00043946364894509315,279.4185905456543,0.7849086001515388,30
1292,70.05389404296875,0.0,161.51,0.0,-0.000942276674322784,62.39187002182007,0.7772879973053932,30
1293,75.12588500976562,0.0,170.99,0.0,0.0001905057579278946,268.21599769592285,0.7680775225162506,30
1294,75.12588500976562,0.0,170.99,0.0,-0.001017881790176034,53.15622138977051,0.7720415890216827,30
1295,80.24288177490234,0.0,180.47,0.0,-0.0029001719085499644,261.7217769622803,0.7584127560257912,30
1296,80.24288177490234,0.0,180.47,0.0,-0.0019954508170485497,67.986093044281,0.7400586679577827,30
1297,79.55390930175781,0.0,179.71,0.0,-0.0007426375523209572,280.57502937316895,0.7280448228120804,30
1298,79.55390930175781,0.0,179.71,0.0,-0.004807410761713982,57.382713317871094,0.7373199537396431,30
1299,74.57791900634766,0.0,171.27,0.0,-0.0018378281965851784,303.9268379211426,0.7568943649530411,30
1300,74.57791900634766,0.0,171.27,0.0,-0.0008486907463520765,110.78805255889893,0.7662319242954254,30
1301,75.9769058227539,0.0,162.83,0.0,0.00011998630361631513,262.25692653656006,0.7697276100516319,30
1302,75.9769058227539,0.0,162.83,0.0,-0.0011186525225639343,74.99900341033936,0.7775845006108284,30
1303,70.13693237304688,0.0,151.83,0.0,-6.122558261267841e-05,214.0264596939087,0.7630639523267746,30
1304,70.13693237304688,0.0,151.83,0.0,0.0003079324960708618,54.227391481399536,0.7517113536596298,30
1305,64.26194763183594,0.0,140.83,0.0,-0.0008083912543952465,243.88039207458496,0.7585180997848511,30
1306,64.26194763183594,0.0,140.83,0.0,-0.0007407339289784431,61.89462995529175,0.7780751064419746,30
1307,57.7769660949707,0.0,129.83,0.0,0.00016556424088776112,266.3565149307251,0.8004868477582932,30
1308,57.7769660949707,0.0,129.83,0.0,-0.00690578855574131,54.7103476524353,0.8137477189302444,30
1309,50.35197830200195,0.0,118.83,0.0,-0.0006368635222315788,273.73283767700195,0.8017551824450493,30
1310,50.35197830200195,0.0,118.83,0.0,-0.000579015351831913,55.22924995422363,0.8099305927753448,30
1311,45.07197570800781,0.0,107.83,0.0,-0.0013893914874643087,288.31210708618164,0.805577777326107,30
1312,45.07197570800781,0.0,107.83,0.0,-0.00017300806939601898,61.20663261413574,0.8044623136520386,30
1313,36.62199401855469,0.0,96.83,0.0,0.0003126764204353094,306.1837491989136,0.801718607544899,30
1314,36.62199401855469,0.0,96.83,0.0,-0.0007395737338811159,83.9956259727478,0.8262572884559631,30
1315,32.367000579833984,0.0,85.83,0.0,-0.0002725317608565092,330.25799560546875,0.8443426117300987,30
1316,32.367000579833984,0.0,85.83,0.0,-0.0010641738772392273,77.75263547897339,0.873631127178669,30
1317,27.192005157470703,0.0,74.83,0.0,-0.0004132718313485384,186.29111003875732,0.8499589562416077,30
1318,29.586990356445312,0.0,82.88,0.0,-0.0013359668664634228,252.8499402999878,0.83274245262146,30
1319,29.739990234375,0.0,81.75,0.0,0.0014298358000814915,132.83261108398438,0.8133266493678093,30
1320,34.13997268676758,0.0,89.8,0.0,0.0003355131484568119,270.2252788543701,0.8052593097090721,30
1321,34.332969665527344,0.0,88.67,0.0,-0.0004438646137714386,133.69949054718018,0.8083176240324974,30
1322,42.4649543762207,0.0,98.15,0.0,-0.00039378448855131865,293.0943613052368,0.8048608228564262,30
1323,42.4649543762207,0.0,98.15,0.0,-0.0005726912058889866,54.61662769317627,0.8096244856715202,30
1324,48.616939544677734,0.0,107.63,0.0,-0.00036991480737924576,295.1889772415161,0.8199121728539467,30
1325,48.616939544677734,0.0,107.63,0.0,-2.0544975996017456e-05,60.413864612579346,0.8293964639306068,30
1326,51.0089225769043,0.0,117.11,0.0,-5.4679811000823975e-05,391.86377334594727,0.8226036205887794,30
1327,51.0089225769043,0.0,117.11,0.0,0.0001070760190486908,125.32215356826782,0.8096240609884262,30
1328,53.37592697143555,0.0,126.36,0.01,-0.0011886823922395706,494.5977783203125,0.7813629508018494,30
1329,53.37592697143555,0.0,126.36,0.01,-0.0008782867807894945,59.864845275878906,0.7684876844286919,30
1330,57.75490188598633,0.0,136.47,0.01,-0.0012391441850923002,269.8113536834717,0.7632511109113693,30
1331,57.75490188598633,0.0,136.47,0.01,-0.00017363129882141948,64.47507953643799,0.7584338188171387,30
1332,65.8788833618164,0.0,146.58,0.01,0.0001924857497215271,292.2094478607178,0.7505361959338188,30
1333,65.8788833618164,0.0,146.58,0.01,-0.0003907373175024986,43.28781747817993,0.7417239174246788,30
1334,72.44786834716797,0.0,156.69,0.01,-0.004196597263216972,324.98156356811523,0.7615792825818062,30
1335,72.44786834716797,0.0,156.69,0.01,0.0014495677314698696,66.71269989013672,0.7711789309978485,30
1336,78.10686492919922,0.0,166.8,0.01,-0.0005856795469298959,263.39170503616333,0.7730810791254044,30
1337,78.10686492919922,0.0,166.8,0.01,-0.0015357029624283314,65.03997755050659,0.7723523825407028,30
1338,83.58087921142578,0.0,176.91,0.01,0.0006009303033351898,305.709361076355,0.7689303904771805,30
1339,83.58087921142578,0.0,176.91,0.01,-0.0009070223895832896,40.10331726074219,0.7629063799977303,30
1340,90.66987609863281,0.0,187.02,0.01,0.00015459582209587097,312.09046936035156,0.7248908206820488,30
1341,90.66987609863281,0.0,187.02,0.01,-0.005907104816287756,53.00857353210449,0.7404556572437286,30
1342,86.29386901855469,0.0,184.33,0.01,-0.0020293695852160454,272.6998472213745,0.765663743019104,30
1343,86.29386901855469,0.0,184.33,0.01,0.0012914841063320637,54.62035298347473,0.762603148818016,30
1344,83.26990509033203,0.0,176.52,0.01,-0.0009400940034538507,265.09000968933105,0.7667518779635429,30
1345,83.26990509033203,0.0,176.52,0.01,-0.002597138285636902,54.99600958824158,0.7799781337380409,30
1346,78.89590454101562,0.0,168.71,0.01,-0.0017142350552603602,279.7071075439453,0.7898529693484306,30
1347,78.89590454101562,0.0,168.71,0.01,-0.00028379447758197784,67.7599778175354,0.7928057461977005,30
1348,72.50791931152344,0.0,158.34,0.01,-0.00048026442527770996,246.70629024505615,0.7905090749263763,30
1349,72.50791931152344,0.0,158.34,0.01,0.0002481108531355858,64.9529538154602,0.7936981990933418,30
1350,68.97494506835938,0.0,147.97,0.01,6.440794095396996e-05,317.5551290512085,0.7792157456278801,30
1351,68.97494506835938,0.0,147.97,0.01,-0.0006003249436616898,52.482022762298584,0.7761089131236076,30
1352,62.236942291259766,0.0,137.6,0.01,-0.00021780008682981133,411.9320116043091,0.7954116463661194,30
1353,62.236942291259766,0.0,137.6,0.01,-0.0004799352027475834,51.17112493515015,0.8103146478533745,30
1354,60.790958404541016,0.0,128.59,0.0,0.0003258739598095417,315.11263847351074,0.8139464482665062,30
1355,60.790958404541016,0.0,128.59,0.0,-0.0016548405401408672,61.67143964767456,0.8262184113264084,30
1356,53.88096237182617,0.0,117.59,0.0,0.00029276678105816245,293.7266368865967,0.8345263823866844,30
1357,53.88096237182617,0.0,117.59,0.0,-9.334832429885864e-05,68.84509897232056,0.8412809073925018,30
1358,45.325984954833984,0.0,106.59,0.0,-0.00020796572789549828,275.1924419403076,0.8446737453341484,30
1359,45.325984954833984,0.0,106.59,0.0,-0.0003651620354503393,84.18333435058594,0.8556134477257729,30
1360,38.34598922729492,0.0,95.59,0.0,-0.00032937759533524513,261.4567565917969,0.8511013835668564,30
1361,38.34598922729492,0.0,95.59,0.0,-0.0008991924114525318,60.400633335113525,0.8549340516328812,30
1362,30.315996170043945,0.0,84.59,0.0,-0.00024946866324171424,310.0342082977295,0.8440970852971077,30
1363,30.315996170043945,0.0,84.59,0.0,-0.00048756226897239685,66.92974185943604,0.8378084897994995,30
1364,22.41699981689453,0.0,72.6,0.01,0.0013710330240428448,475.03428840637207,0.8373855203390121,30
1365,23.181995391845703,0.0,79.0,0.01,0.003322832169942558,229.50617122650146,0.8537200763821602,30
1366,21.82599449157715,0.0,77.41,0.01,0.002704659476876259,107.03581285476685,0.8185019865632057,30
1367,25.235984802246094,0.0,83.81,0.01,-0.0005164057947695255,238.40046644210815,0.804444931447506,30
1368,24.154983520507812,0.0,82.22,0.01,-7.051974534988403e-05,167.55811309814453,0.819754920899868,30
1369,27.48996353149414,0.0,88.62,0.01,-0.0004957537166774273,242.57349395751953,0.8402145653963089,30
1370,26.718961715698242,0.0,87.03,0.01,-0.0026024971157312393,77.01784658432007,0.8201419115066528,30
1371,28.778949737548828,0.0,93.43,0.01,0.0003750734031200409,192.3380470275879,0.8206743821501732,30
1372,27.662948608398438,0.0,91.84,0.01,-0.002792765386402607,112.46000862121582,0.839518204331398,30
1373,33.43993377685547,0.0,101.77,0.01,-0.0005616333801299334,264.7564010620117,0.8381192088127136,30
1374,33.43993377685547,0.0,101.77,0.01,0.0017946981824934483,151.29078149795532,0.8379290923476219,30
1375,35.79692077636719,0.0,111.7,0.01,-0.0018536336719989777,323.2073531150818,0.8537640273571014,30
1376,35.79692077636719,0.0,111.7,0.01,7.767509669065475e-05,83.69069004058838,0.879010871052742,30
1377,40.1389045715332,0.0,121.63,0.01,3.892974928021431e-05,268.30581426620483,0.8938830494880676,30
1378,40.1389045715332,0.0,121.63,0.01,-0.0005282741039991379,56.26349115371704,0.9088310971856117,30
1379,47.2808952331543,0.0,131.56,0.01,-0.0007136361673474312,273.3839683532715,0.8921720534563065,30
1380,47.2808952331543,0.0,131.56,0.01,-0.00021271116565912962,53.36338949203491,0.9041365087032318,30
1381,54.532875061035156,0.0,141.49,0.01,-0.00023710355162620544,278.34921646118164,0.8932647258043289,30
1382,54.532875061035156,0.0,141.49,0.01,-0.0018358465749770403,71.55163097381592,0.8826462998986244,30
1383,60.599884033203125,0.0,151.42,0.01,-0.0006049061194062233,264.65404176712036,0.8645976483821869,30
1384,60.599884033203125,0.0,151.42,0.01,-0.0005773501470685005,66.23378276824951,0.8687154352664948,30
1385,68.34687042236328,0.0,161.35,0.01,-0.00019118390628136694,279.5559129714966,0.8686135783791542,30
1386,68.34687042236328,0.0,161.35,0.01,-0.0007453444413840771,39.21789073944092,0.904625840485096,30
1387,74.76387023925781,0.0,171.28,0.01,0.0006444744067266583,320.17085456848145,0.8612276464700699,30
1388,74.76387023925781,0.0,171.28,0.01,-0.0012644799426198006,61.78152561187744,0.8271733745932579,30
1389,76.65187072753906,0.0,170.53,0.0,0.0006090713432058692,408.13941955566406,0.8222269639372826,30
1390,76.65187072753906,0.0,170.53,0.0,-0.0020868023857474327,60.69675970077515,0.8315388858318329,30
1391,75.8598861694336,0.0,164.65,0.0,0.0001834762515500188,231.82076263427734,0.8268308639526367,30
1392,75.8598861694336,0.0,164.65,0.0,-0.0006643570959568024,50.912198543548584,0.8396185338497162,30
1393,71.73789978027344,0.0,158.77,0.0,-0.001292337430641055,330.78303146362305,0.8586499392986298,30
1394,71.73789978027344,0.0,158.77,0.0,-0.0027401968836784363,62.48252248764038,0.8694756999611855,30
1395,69.9259033203125,0.0,152.89,0.0,0.0014746806118637323,362.4435157775879,0.834647610783577,30
1396,69.9259033203125,0.0,152.89,0.0,-0.00045356573536992073,65.19090461730957,0.8220523223280907,30
1397,67.8589096069336,0.0,147.01,0.0,-0.0022982540540397167,419.8060607910156,0.8370838612318039,30
1398,67.8589096069336,0.0,147.01,0.0,-0.0005394192412495613,53.841731548309326,0.8476006165146828,30
1399,61.373939514160156,0.0,136.01,0.0,0.0017901873507071286,313.16346740722656,0.8224306553602219,30
1400,61.373939514160156,0.0,136.01,0.0,-0.0023276396095752716,80.76469278335571,0.8190876320004463,30
1401,58.323951721191406,0.0,125.01,0.0,-0.0007844776846468449,283.5575895309448,0.8210051506757736,30
1402,58.323951721191406,0.0,125.01,0.0,-0.0016796612180769444,64.59387683868408,0.8308552801609039,30
1403,52.583961486816406,0.0,114.01,0.0,0.0005356685724109411,292.7862253189087,0.8216628655791283,30
1404,52.583961486816406,0.0,114.01,0.0,-0.001659531146287918,43.72401213645935,0.8240802809596062,30
1405,45.103981018066406,0.0,103.01,0.0,0.00041283899918198586,368.657958984375,0.7780227363109589,30
1406,45.103981018066406,0.0,103.01,0.0,-0.0003352641360834241,119.10104370117188,0.763743132352829,30
1407,38.4639892578125,0.0,92.01,0.0,-0.002079205005429685,324.5248050689697,0.7735279500484467,30
1408,38.4639892578125,0.0,92.01,0.0,-0.000996015005512163,71.76222372055054,0.7855450883507729,30
1409,32.20399475097656,0.0,81.01,0.0,-0.0017260430613532662,123.37172985076904,0.7741400673985481,30
1410,31.403982162475586,0.0,86.96,0.0,-0.0002649659290909767,197.20421409606934,0.7765931040048599,30
1411,32.277984619140625,0.0,85.37,0.0,-0.0012753009796142578,242.36852645874023,0.763300783932209,30
1412,30.782968521118164,0.0,91.32,0.0,-0.00043776759412139654,273.7126979827881,0.765500470995903,30
1413,30.45197105407715,0.0,89.73,0.0,-0.0016139883373398334,117.17625570297241,0.7800152897834778,30
1414,31.541959762573242,0.0,95.68,0.0,-0.002697222400456667,223.1523551940918,0.7715206667780876,30
1415,30.89596176147461,0.0,94.09,0.0,-0.0013641491532325745,143.21823120117188,0.765031136572361,30
1416,32.970951080322266,0.0,100.04,0.0,-0.0001312777167186141,218.18422985076904,0.7644468173384666,30
1417,32.609954833984375,0.0,98.45,0.0,-0.0014161821454763412,108.59621858596802,0.7689788937568665,30
1418,35.559940338134766,0.0,104.4,0.0,-0.0011974717490375042,192.14455318450928,0.7847971469163895,30
1419,35.37894058227539,0.0,102.81,0.0,0.00032947957515716553,63.66807532310486,0.8084637522697449,30
1420,39.51592254638672,0.0,112.29,0.0,-0.0007742923917248845,289.5925998687744,0.8111268803477287,30
1421,39.51592254638672,0.0,112.29,0.0,-0.0010304959723725915,58.532362937927246,0.8174757361412048,30
1422,46.612918853759766,0.0,121.77,0.0,-0.00052490527741611,305.0468864440918,0.8298695534467697,30
1423,46.612918853759766,0.0,121.77,0.0,-0.0008909972384572029,64.58680057525635,0.8364042565226555,30
1424,51.274906158447266,0.0,131.25,0.0,-3.4130061976611614e-05,297.95381927490234,0.8281046524643898,30
1425,51.274906158447266,0.0,131.25,0.0,-0.0006698453798890114,83.62571811676025,0.8292056694626808,30
1426,56.996891021728516,0.0,140.73,0.0,-0.00022878771414980292,294.00610733032227,0.8311807513237,30
1427,56.996891021728516,0.0,140.73,0.0,-0.00042787380516529083,70.53614163398743,0.8421834334731102,30
1428,63.9888801574707,0.0,150.21,0.0,0.00020504905842244625,264.39016342163086,0.8395959958434105,30
1429,63.9888801574707,0.0,150.21,0.0,-0.0011118091642856598,47.20100665092468,0.848386712372303,30
1430,69.13587188720703,0.0,159.69,0.0,0.00019779964350163937,272.6953296661377,0.8260183185338974,30
1431,69.13587188720703,0.0,159.69,0.0,-0.0022317060502246022,65.51222324371338,0.8158677890896797,30
1432,76.6578598022461,0.0,169.17,0.0,0.00015055621042847633,263.534104347229,0.8074794486165047,30
1433,76.6578598022461,0.0,169.17,0.0,-0.0016254028305411339,44.69702911376953,0.819348081946373,30
1434,75.8588638305664,0.0,168.41,0.0,0.0028716260567307472,312.53072357177734,0.8384373635053635,30
1435,75.8588638305664,0.0,168.41,0.0,-0.0008443591650575399,56.84138059616089,0.8543507978320122,30
1436,72.70686340332031,0.0,162.53,0.0,4.332046955823898e-05,424.57886028289795,0.8821060135960579,30
1437,72.70686340332031,0.0,162.53,0.0,6.750226020812988e-06,54.061028242111206,0.8988833650946617,30
1438,71.9948959350586,0.0,156.65,0.0,-0.0030597217846661806,320.7515411376953,0.8816303610801697,30
1439,71.9948959350586,0.0,156.65,0.0,-0.000670718727633357,62.1020450592041,0.8536507859826088,30
1440,69.68789672851562,0.0,150.77,0.0,-0.0017316308949375525,384.1899948120117,0.8249113485217094,30
1441,69.68789672851562,0.0,150.77,0.0,-0.0021669017150998116,86.6895170211792,0.8283962160348892,30
1442,67.27590942382812,0.0,144.89,0.0,0.0003145309165120125,341.78908824920654,0.831309899687767,30
1443,67.27590942382812,0.0,144.89,0.0,8.843094110488892e-05,76.30312824249268,0.8437496349215508,30
1444,65.86392211914062,0.0,139.01,0.0,-0.0004552784375846386,316.4289836883545,0.837829016149044,30
1445,65.86392211914062,0.0,139.01,0.0,-0.0009116511791944504,61.82016611099243,0.8406602665781975,30
